signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours,rsi,gate_rsi_line,gate_sar_strong_same_bar,gate_sar_strong_window,gate_sar_direction
114920,114921,114943,1,3039.6,91.18799999999999,2948.412,2948.412,initial_stop,,,False,-1.0000000000000013,-1.0656666666666679,-1.0000000000000013,-91.1880000000001,5.9880119999999994,-97.1760120000001,False,0,False,False,False,2025-02-02T16:40:00+00:00,2025-02-02T16:45:00+00:00,2025-02-02T18:35:00+00:00,2025-02-02T16:45:00+00:00,2025-02,1.9166666666666667,30.129638952412932,False,False,False,False
114923,114924,114943,1,3015.91,90.47729999999999,2925.4327,2925.4327,initial_stop,,,False,-1.0000000000000002,-1.065666666666667,-1.0000000000000002,-90.47730000000001,5.9413427,-96.41864270000002,False,0,False,False,False,2025-02-02T16:55:00+00:00,2025-02-02T17:00:00+00:00,2025-02-02T18:35:00+00:00,2025-02-02T17:00:00+00:00,2025-02,1.6666666666666667,24.94698393226075,True,False,False,False
115274,115275,115939,-1,2853.55,85.6065,2939.1565,2847.8429,break_even,115556.0,2662.62,True,1.1484939811813377,1.0829758084958525,0.06666666666666762,98.31855000000019,5.60878145,92.70976855000019,False,0,False,False,False,2025-02-03T22:10:00+00:00,2025-02-03T22:15:00+00:00,2025-02-06T05:35:00+00:00,2025-02-03T22:15:00+00:00,2025-02,55.416666666666664,76.17101094888304,True,False,False,False
116062,116063,116352,1,2693.55,80.8065,2612.7435,2698.9371,break_even,116262.0,2732.98,True,0.27731123115095785,0.21036725325314026,0.06666666666666565,22.408549999999877,5.40950855,16.99904144999988,False,0,False,False,False,2025-02-06T15:50:00+00:00,2025-02-06T15:55:00+00:00,2025-02-07T16:00:00+00:00,2025-02-06T15:55:00+00:00,2025-02,24.166666666666668,21.09361372465642,True,False,False,False
116411,116412,116996,1,2587.42,77.6226,2509.7974,2592.59484,break_even,116681.0,2645.1,True,0.4048746112601225,0.33780306998219567,0.06666666666666834,31.427419999999984,5.2062674200000005,26.221152579999984,False,0,False,False,False,2025-02-07T20:55:00+00:00,2025-02-07T21:00:00+00:00,2025-02-09T21:40:00+00:00,2025-02-07T21:00:00+00:00,2025-02,48.75,18.83642995822794,True,False,True,False
116998,116999,117839,1,2539.55,76.18650000000001,2463.3635000000004,2678.2,opposite_signal_close,117191.0,2682.13,True,1.8456681958089658,1.77715586094649,1.8198762247904763,140.61499999999978,5.219715000000001,135.39528499999977,False,0,False,False,False,2025-02-09T21:50:00+00:00,2025-02-09T21:55:00+00:00,2025-02-12T19:55:00+00:00,2025-02-09T21:55:00+00:00,2025-02,70.08333333333333,9.7470948529743,True,False,False,False
117479,117480,117740,1,2634.21,79.02629999999999,2555.1837,2635.44,break_even_marketable,117740.0,2635.44,True,0.015564438674213752,-0.051117792431127136,0.015564438674213752,1.2300000000000182,5.26965,-4.039649999999982,False,1,False,False,True,2025-02-11T13:55:00+00:00,2025-02-11T14:00:00+00:00,2025-02-12T11:40:00+00:00,2025-02-11T14:00:00+00:00,2025-02,21.75,14.397842798403303,True,False,False,False
117540,117541,117762,1,2615.76,78.4728,2537.2872,2620.99152,break_even,117740.0,2635.44,True,0.15872710034559526,0.09190170657858297,0.06666666666666435,12.455759999999827,5.2439757600000005,7.211784239999827,False,0,False,False,False,2025-02-11T19:00:00+00:00,2025-02-11T19:05:00+00:00,2025-02-12T13:30:00+00:00,2025-02-11T19:05:00+00:00,2025-02,18.5,35.45424757619959,False,False,True,True
117548,117549,117762,1,2591.11,77.7333,2513.3767000000003,2596.2922200000003,break_even,117740.0,2635.44,True,0.31847496504072303,0.25148982340901566,0.06666666666666851,24.756110000000035,5.20697611,19.549133890000036,False,0,False,False,False,2025-02-11T19:40:00+00:00,2025-02-11T19:45:00+00:00,2025-02-12T13:30:00+00:00,2025-02-11T19:45:00+00:00,2025-02,17.833333333333332,24.48407052773463,True,False,True,False
117839,117840,117868,-1,2678.2,80.34599999999999,2758.546,2758.546,initial_stop,,,False,-1.0000000000000002,-1.0676666666666668,-1.0000000000000002,-80.346,5.436745999999999,-85.782746,False,0,False,False,False,2025-02-12T19:55:00+00:00,2025-02-12T20:00:00+00:00,2025-02-12T22:20:00+00:00,2025-02-12T20:00:00+00:00,2025-02,2.4166666666666665,65.93990402935415,False,False,False,False
118223,118224,118566,-1,2715.3,81.459,2796.759,2709.8694,break_even,118551.0,2696.03,True,0.15161369523318555,0.08509864226175205,0.06666666666666839,12.350300000000061,5.4182497000000005,6.932050300000061,False,0,False,False,False,2025-02-14T03:55:00+00:00,2025-02-14T04:00:00+00:00,2025-02-15T08:30:00+00:00,2025-02-14T04:00:00+00:00,2025-02,28.583333333333332,71.33594764431285,True,False,True,False
118367,118368,119004,-1,2734.21,82.02629999999999,2816.2363,2672.43,opposite_signal_close,118551.0,2696.03,True,0.6093167679146813,0.5432594180159293,0.7531730676624474,49.98000000000002,5.41844,44.561560000000014,False,0,False,False,False,2025-02-14T15:55:00+00:00,2025-02-14T16:00:00+00:00,2025-02-16T21:00:00+00:00,2025-02-14T16:00:00+00:00,2025-02,53.083333333333336,64.26831306111825,False,False,False,False
118392,118393,119004,-1,2782.08,83.46239999999999,2865.5424,2672.43,opposite_signal_close,118551.0,2696.03,True,1.1723842113334857,1.1068899288781524,1.3137652403956765,97.84999999999991,5.466310000000001,92.3836899999999,False,0,False,False,False,2025-02-14T18:00:00+00:00,2025-02-14T18:05:00+00:00,2025-02-16T21:00:00+00:00,2025-02-14T18:05:00+00:00,2025-02,51.0,75.44802323843473,True,False,False,False
118831,118832,119004,-1,2718.24,81.54719999999999,2799.7871999999998,2672.43,opposite_signal_close,118920.0,2687.4900000000002,True,0.46942139031137486,0.4032241450350196,0.5617605509447283,38.279999999999745,5.3982,32.88179999999974,False,0,False,False,False,2025-02-16T06:35:00+00:00,2025-02-16T06:40:00+00:00,2025-02-16T21:00:00+00:00,2025-02-16T06:40:00+00:00,2025-02,14.416666666666666,65.13030579733007,False,False,False,False
119004,119005,119148,1,2672.41,80.17229999999999,2592.2376999999997,2716.49,opposite_signal_close,119138.0,2699.26,True,0.44235976765042473,0.37525074121610763,0.5498158341472046,35.465000000000146,5.380285,30.084715000000145,False,0,False,False,False,2025-02-16T21:00:00+00:00,2025-02-16T21:05:00+00:00,2025-02-17T09:00:00+00:00,2025-02-16T21:05:00+00:00,2025-02,12.0,39.87984617744639,False,False,False,False
119148,119149,119210,-1,2716.49,81.4947,2797.9847,2797.9847,initial_stop,,,False,-1.0000000000000024,-1.067666666666669,-1.0000000000000024,-81.4947000000002,5.5144747,-87.00917470000019,False,0,False,False,False,2025-02-17T09:00:00+00:00,2025-02-17T09:05:00+00:00,2025-02-17T14:10:00+00:00,2025-02-17T09:05:00+00:00,2025-02,5.166666666666667,69.25773163746935,False,False,False,False
119163,119164,119220,-1,2762.1,82.863,2844.9629999999997,2844.9629999999997,initial_stop,,,False,-0.9999999999999979,-1.0676666666666645,-0.9999999999999979,-82.86299999999983,5.607063,-88.47006299999983,False,0,False,False,False,2025-02-17T10:15:00+00:00,2025-02-17T10:20:00+00:00,2025-02-17T15:00:00+00:00,2025-02-17T10:20:00+00:00,2025-02,4.75,78.37091076124408,True,False,False,False
119212,119213,119528,-1,2807.2,84.216,2891.4159999999997,2638.31,opposite_signal_close,119399.0,2673.71,True,1.7952645578037407,1.730393155694878,2.0054383965042257,151.18999999999983,5.46321,145.72678999999982,False,0,False,False,False,2025-02-17T14:20:00+00:00,2025-02-17T14:25:00+00:00,2025-02-18T16:40:00+00:00,2025-02-17T14:25:00+00:00,2025-02,26.333333333333332,70.69009995531589,True,False,True,False
119528,119529,120074,1,2638.31,79.1493,2559.1607,2759.94,opposite_signal_close,119701.0,2710.67,True,1.225468829162104,1.1575766936662752,1.53671605434287,96.99500000000012,5.373615,91.62138500000012,False,0,False,False,False,2025-02-18T16:40:00+00:00,2025-02-18T16:45:00+00:00,2025-02-20T14:10:00+00:00,2025-02-18T16:45:00+00:00,2025-02,45.5,28.610034798013373,True,False,False,False
120074,120075,120135,-1,2759.94,82.7982,2842.7382000000002,2754.42012,break_even,120095.0,2713.37,True,0.3145592537035829,0.2482071462906198,0.06666666666666461,26.044939999999997,5.49383506,20.551104939999995,False,0,False,False,False,2025-02-20T14:10:00+00:00,2025-02-20T14:15:00+00:00,2025-02-20T19:15:00+00:00,2025-02-20T14:15:00+00:00,2025-02,5.083333333333333,68.6545344947825,False,False,False,False
120315,120316,120404,-1,2794.23,83.8269,2878.0569,2668.05,opposite_signal_close,120380.0,2706.2400000000002,True,1.2774538960643875,1.2120646832937854,1.5052447364748052,107.08499999999981,5.481375,101.60362499999981,False,0,False,False,False,2025-02-21T10:15:00+00:00,2025-02-21T10:20:00+00:00,2025-02-21T17:40:00+00:00,2025-02-21T10:20:00+00:00,2025-02,7.416666666666667,61.03452580654161,False,False,True,True
120320,120321,120404,-1,2803.98,84.1194,2888.0994,2668.05,opposite_signal_close,120380.0,2706.2400000000002,True,1.3889186085492742,1.3236408604911567,1.6159173745889752,116.83499999999981,5.491125,111.34387499999981,False,0,False,False,False,2025-02-21T10:40:00+00:00,2025-02-21T10:45:00+00:00,2025-02-21T17:40:00+00:00,2025-02-21T10:45:00+00:00,2025-02,7.0,65.01522272799161,False,False,True,True
120350,120351,120404,-1,2838.19,85.1457,2923.3357,2668.05,opposite_signal_close,120380.0,2706.2400000000002,True,1.7739592251869423,1.7090665177454625,1.9982218714509348,151.04499999999985,5.525335,145.51966499999983,False,0,False,False,False,2025-02-21T13:10:00+00:00,2025-02-21T13:15:00+00:00,2025-02-21T17:40:00+00:00,2025-02-21T13:15:00+00:00,2025-02,4.5,80.55723749203571,True,False,False,False
120404,120405,120602,1,2668.04,80.04119999999999,2587.9988,2739.27,opposite_signal_close,120598.0,2713.68,True,0.7300615183180656,0.6626647901330809,0.8899166929031552,58.434999999999945,5.394514999999999,53.04048499999995,False,0,False,False,False,2025-02-21T17:40:00+00:00,2025-02-21T17:45:00+00:00,2025-02-22T10:10:00+00:00,2025-02-21T17:45:00+00:00,2025-02,16.5,29.058512676875324,True,False,True,False
120426,120427,120602,1,2654.9,79.647,2575.253,2739.27,opposite_signal_close,120598.0,2713.68,True,0.8986528055042853,0.8310874860321144,1.0592991575326112,71.57499999999982,5.381374999999999,66.19362499999981,False,0,False,False,False,2025-02-21T19:30:00+00:00,2025-02-21T19:35:00+00:00,2025-02-22T10:10:00+00:00,2025-02-21T19:35:00+00:00,2025-02,14.666666666666666,34.538207303640576,False,False,True,False
120602,120603,120859,-1,2739.27,82.1781,2821.4481,2821.4481,initial_stop,,,False,-1.000000000000001,-1.0676666666666677,-1.000000000000001,-82.17810000000009,5.5607181,-87.73881810000009,False,0,False,False,False,2025-02-22T10:10:00+00:00,2025-02-22T10:15:00+00:00,2025-02-23T07:35:00+00:00,2025-02-22T10:15:00+00:00,2025-02,21.416666666666668,81.80209157620504,True,False,True,False
120619,120620,120859,-1,2740.86,82.2258,2823.0858000000003,2823.0858000000003,initial_stop,,,False,-1.000000000000002,-1.0676666666666685,-1.000000000000002,-82.22580000000016,5.563945800000001,-87.78974580000016,False,0,False,False,False,2025-02-22T11:35:00+00:00,2025-02-22T11:40:00+00:00,2025-02-23T07:35:00+00:00,2025-02-22T11:40:00+00:00,2025-02,20.0,63.251211489031235,False,False,True,True
121095,121096,121157,1,2761.01,82.83030000000001,2678.1797,2678.1797,initial_stop,,,False,-1.0000000000000009,-1.0656666666666674,-1.0000000000000009,-82.83030000000008,5.4391897,-88.26948970000008,False,0,False,False,False,2025-02-24T03:15:00+00:00,2025-02-24T03:20:00+00:00,2025-02-24T08:25:00+00:00,2025-02-24T03:20:00+00:00,2025-02,5.166666666666667,28.525627359296138,True,False,True,False
121098,121099,121237,1,2729.0,81.86999999999999,2647.13,2647.13,initial_stop,,,False,-0.9999999999999988,-1.0656666666666654,-0.9999999999999988,-81.86999999999989,5.37613,-87.2461299999999,False,0,False,False,False,2025-02-24T03:30:00+00:00,2025-02-24T03:35:00+00:00,2025-02-24T15:05:00+00:00,2025-02-24T03:35:00+00:00,2025-02,11.583333333333334,17.444595721211684,True,False,True,False
121158,121159,121320,1,2684.51,80.5353,2603.9747,2603.9747,initial_stop,,,False,-1.0,-1.0656666666666665,-1.0,-80.5353,5.288484700000001,-85.8237847,False,0,False,False,False,2025-02-24T08:30:00+00:00,2025-02-24T08:35:00+00:00,2025-02-24T22:00:00+00:00,2025-02-24T08:35:00+00:00,2025-02,13.5,22.70749393651016,True,False,False,False
121610,121611,121826,-1,2517.98,75.5394,2593.5194,2409.66,opposite_signal_close,121777.0,2458.32,True,1.1118700969295494,1.0463153003598122,1.4339536718586614,83.99000000000001,4.951969999999999,79.03803,False,0,False,False,False,2025-02-25T22:10:00+00:00,2025-02-25T22:15:00+00:00,2025-02-26T16:10:00+00:00,2025-02-25T22:15:00+00:00,2025-02,18.0,65.64521051866177,False,False,True,False
121826,121827,121853,1,2409.65,72.2895,2337.3605000000002,2337.3605000000002,initial_stop,,,False,-0.999999999999998,-1.0656666666666648,-0.999999999999998,-72.28949999999986,4.7470105,-77.03651049999986,False,0,False,False,False,2025-02-26T16:10:00+00:00,2025-02-26T16:15:00+00:00,2025-02-26T18:25:00+00:00,2025-02-26T16:15:00+00:00,2025-02,2.25,38.67337562171153,False,False,True,False
122100,122101,122172,1,2302.37,69.0711,2233.2989,2233.2989,initial_stop,,,False,-1.0000000000000016,-1.0656666666666683,-1.0000000000000016,-69.07110000000011,4.535668899999999,-73.60676890000012,False,0,False,False,False,2025-02-27T15:00:00+00:00,2025-02-27T15:05:00+00:00,2025-02-27T21:00:00+00:00,2025-02-27T15:05:00+00:00,2025-02,6.0,27.741548462473887,True,False,False,False
122155,122156,122226,1,2292.5,68.77499999999999,2223.725,2223.725,initial_stop,,,False,-1.0000000000000016,-1.065666666666668,-1.0000000000000016,-68.77500000000009,4.516225,-73.2912250000001,False,0,False,False,False,2025-02-27T19:35:00+00:00,2025-02-27T19:40:00+00:00,2025-02-28T01:30:00+00:00,2025-02-27T19:40:00+00:00,2025-02,5.916666666666667,34.60510739678679,False,False,False,False
122632,122633,122955,1,2182.76,65.4828,2117.2772000000004,2187.12552,break_even,122898.0,2235.52,True,0.4361872125199258,0.36908435864073924,0.06666666666666413,28.5627599999998,4.394082760000001,24.1686772399998,False,0,False,False,False,2025-03-01T11:20:00+00:00,2025-03-01T11:25:00+00:00,2025-03-02T14:15:00+00:00,2025-03-01T11:25:00+00:00,2025-03,26.916666666666668,24.674040705076024,True,False,False,False
122657,122658,122985,1,2151.4,64.542,2086.858,2435.92,opposite_signal_close,122898.0,2235.52,True,2.8558148182578775,2.786292336772953,4.408292274797805,184.31999999999994,4.487120000000001,179.83287999999993,False,0,False,False,False,2025-03-01T13:25:00+00:00,2025-03-01T13:30:00+00:00,2025-03-02T16:45:00+00:00,2025-03-01T13:30:00+00:00,2025-03,27.333333333333332,24.28544520657499,True,False,False,False
122985,122986,122996,-1,2435.92,73.0776,2508.9976,2508.9976,initial_stop,,,False,-1.0000000000000009,-1.0676666666666677,-1.0000000000000009,-73.07760000000007,4.9449176,-78.02251760000007,False,0,False,False,False,2025-03-02T16:45:00+00:00,2025-03-02T16:50:00+00:00,2025-03-02T17:40:00+00:00,2025-03-02T16:50:00+00:00,2025-03,0.9166666666666666,74.43443248937606,True,False,True,False
123029,123030,123293,-1,2510.48,75.31439999999999,2585.7944,2212.24,opposite_signal_close,123177.0,2347.31,True,3.063225624847309,2.99962218380549,3.95993329296921,230.70500000000015,4.790255,225.91474500000015,False,0,False,False,False,2025-03-02T20:25:00+00:00,2025-03-02T20:30:00+00:00,2025-03-03T18:25:00+00:00,2025-03-02T20:30:00+00:00,2025-03,22.0,64.92516920170769,False,False,False,False
123293,123294,123310,1,2212.23,66.3669,2145.8631,2145.8631,initial_stop,,,False,-0.9999999999999998,-1.0656666666666665,-0.9999999999999998,-66.36689999999999,4.3580931,-70.72499309999999,False,0,False,False,False,2025-03-03T18:25:00+00:00,2025-03-03T18:30:00+00:00,2025-03-03T19:50:00+00:00,2025-03-03T18:30:00+00:00,2025-03,1.4166666666666667,21.55716848616315,True,False,False,False
123297,123298,123311,1,2190.92,65.7276,2125.1924,2125.1924,initial_stop,,,False,-1.0000000000000027,-1.0656666666666692,-1.0000000000000027,-65.72760000000017,4.3161124,-70.04371240000016,False,0,False,False,False,2025-03-03T18:45:00+00:00,2025-03-03T18:50:00+00:00,2025-03-03T19:55:00+00:00,2025-03-03T18:50:00+00:00,2025-03,1.1666666666666667,21.67708503721593,True,False,False,False
123588,123589,123748,-1,2160.09,64.8027,2224.8927000000003,2224.8927000000003,initial_stop,,,False,-1.0000000000000029,-1.0676666666666694,-1.0000000000000029,-64.80270000000019,4.3849827,-69.18768270000018,False,0,False,False,False,2025-03-04T19:00:00+00:00,2025-03-04T19:05:00+00:00,2025-03-05T08:20:00+00:00,2025-03-04T19:05:00+00:00,2025-03,13.333333333333334,72.55772218566139,True,False,True,False
123591,123592,123617,-1,2157.19,64.7157,2221.9057000000003,2221.9057000000003,initial_stop,,,False,-1.000000000000003,-1.0676666666666697,-1.000000000000003,-64.7157000000002,4.379095700000001,-69.09479570000019,False,0,False,False,False,2025-03-04T19:15:00+00:00,2025-03-04T19:20:00+00:00,2025-03-04T21:25:00+00:00,2025-03-04T19:20:00+00:00,2025-03,2.1666666666666665,67.86229656945824,False,False,True,False
124142,124143,124228,1,2213.55,66.40650000000001,2147.1435,2147.1435,initial_stop,,,False,-1.0000000000000007,-1.0656666666666672,-1.0000000000000007,-66.40650000000005,4.3606935,-70.76719350000005,False,0,False,False,False,2025-03-06T17:10:00+00:00,2025-03-06T17:15:00+00:00,2025-03-07T00:20:00+00:00,2025-03-06T17:15:00+00:00,2025-03,7.166666666666667,33.56787556621447,False,False,False,False
124230,124231,124431,1,2136.65,64.0995,2072.5505000000003,2140.9233,break_even,124401.0,2225.4,True,0.7256164244650881,0.6582241413739564,0.0666666666666641,46.51164999999992,4.31981165,42.19183834999992,False,0,False,False,False,2025-03-07T00:30:00+00:00,2025-03-07T00:35:00+00:00,2025-03-07T17:15:00+00:00,2025-03-07T00:35:00+00:00,2025-03,16.75,23.840151595285846,True,False,False,False
124747,124748,124928,-1,2220.71,66.6213,2287.3313,2144.92,opposite_signal_close,124918.0,2167.51,True,0.9680837810129777,0.902385198127324,1.1376241532362767,64.49499999999989,4.376925,60.11807499999989,False,0,False,False,False,2025-03-08T19:35:00+00:00,2025-03-08T19:40:00+00:00,2025-03-09T10:40:00+00:00,2025-03-08T19:40:00+00:00,2025-03,15.083333333333334,68.49399883096798,False,False,False,False
124928,124929,124993,1,2144.92,64.3476,2080.5724,2080.5724,initial_stop,,,False,-1.0000000000000009,-1.0656666666666677,-1.0000000000000009,-64.34760000000006,4.2254924,-68.57309240000006,False,0,False,False,False,2025-03-09T10:40:00+00:00,2025-03-09T10:45:00+00:00,2025-03-09T16:05:00+00:00,2025-03-09T10:45:00+00:00,2025-03,5.416666666666667,17.16669008965843,True,False,False,False
125201,125202,125302,-1,2128.95,63.86849999999999,2192.8185,1914.89,opposite_signal_close,125266.0,1997.78,True,2.702662501859286,2.6386984976944787,3.3515739370738276,172.61499999999978,4.085285,168.52971499999978,False,0,False,False,False,2025-03-10T09:25:00+00:00,2025-03-10T09:30:00+00:00,2025-03-10T17:50:00+00:00,2025-03-10T09:30:00+00:00,2025-03,8.416666666666666,72.85595983095727,True,False,False,False
